,기준_년분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,상권_변화_지표,상권_변화_지표_명,운영_영업_개월_평균,폐업_영업_개월_평균,서울_운영_영업_개월_평균,서울_폐업_영업_개월_평균
336,20253,D,발달상권,3120224,수서역,HH,정체,127,57,113,53
337,20253,D,발달상권,3120223,휘문고교사거리,HH,정체,126,55,113,53
338,20253,D,발달상권,3120222,삼성역,HH,정체,125,59,113,53
339,20253,D,발달상권,3120221,봉은사역,LL,다이나믹,84,47,113,53
340,20253,D,발달상권,3120220,대치역,HH,정체,119,58,113,53
341,20253,D,발달상권,3120219,은마아파트,LL,다이나믹,107,51,113,53
342,20253,D,발달상권,3120218,코엑스,HH,정체,120,66,113,53
343,20253,D,발달상권,3120217,대치사거리,LL,다이나믹,99,48,113,53
344,20253,D,발달상권,3120216,경기고교사거리(경기고교앞사거리),HL,상권축소,116,53,113,53
345,20253,D,발달상권,3120215,포스코사거리,LL,다이나믹,100,48,113,53
346,20253,D,발달상권,3120214,영동대교남단교차로,HL,상권축소,130,49,113,53
347,20253,D,발달상권,3120213,삼성중앙역,LL,다이나믹,111,49,113,53
348,20253,D,발달상권,3120212,한티역,LL,다이나믹,97,52,113,53
349,20253,D,발달상권,3120211,도성초등학교,LL,다이나믹,96,47,113,53
350,20253,D,발달상권,3120210,선릉역,LL,다이나믹,101,47,113,53
351,20253,D,발달상권,3120209,"강남구청(청담역_8번, 강남세무서)",HH,정체,127,58,113,53
352,20253,D,발달상권,3120208,청담사거리(청담동명품거리),LL,다이나믹,111,52,113,53
353,20253,D,발달상권,3120207,선정릉역,LL,다이나믹,106,48,113,53
354,20253,D,발달상권,3120206,개나리아파트,LL,다이나믹,110,50,113,53
355,20253,D,발달상권,3120205,매봉역,HL,상권축소,116,49,113,53
356,20253,D,발달상권,3120204,르네상스호텔사거리,HL,상권축소,116,49,113,53
357,20253,D,발달상권,3120203,강남구청역,LL,다이나믹,111,49,113,53
358,20253,D,발달상권,3120202,압구정로데오역(압구정로데오),LL,다이나믹,104,47,113,53
359,20253,D,발달상권,3120201,도곡1동,HL,상권축소,124,51,113,53
360,20253,D,발달상권,3120200,학동사거리,LL,다이나믹,97,46,113,53
361,20253,D,발달상권,3120199,경복아파트교차로,LL,다이나믹,105,43,113,53
362,20253,D,발달상권,3120198,구역삼세무서,LL,다이나믹,112,47,113,53
363,20253,D,발달상권,3120197,역삼역,LL,다이나믹,103,46,113,53
364,20253,D,발달상권,3120196,서울세관,LL,다이나믹,107,46,113,53
365,20253,D,발달상권,3120195,성수대교남단,LL,다이나믹,96,48,113,53
366,20253,D,발달상권,3120194,언주역(차병원),LL,다이나믹,97,44,113,53
367,20253,D,발달상권,3120193,도산공원교차로,LL,다이나믹,111,47,113,53
368,20253,D,발달상권,3120192,뱅뱅사거리,LL,다이나믹,110,48,113,53
369,20253,D,발달상권,3120191,학동역,LL,다이나믹,111,50,113,53
370,20253,D,발달상권,3120190,강남을지병원,LL,다이나믹,109,48,113,53
371,20253,D,발달상권,3120189,강남역,LL,다이나믹,103,51,113,53
372,20253,D,발달상권,3120188,압구정역,HH,정체,121,54,113,53
373,20253,D,발달상권,3120187,신논현역,LL,다이나믹,98,45,113,53
374,20253,D,발달상권,3120186,가로수길,LL,다이나믹,91,46,113,53
375,20253,D,발달상권,3120185,논현역,LL,다이나믹,112,47,113,53
376,20253,D,발달상권,3120184,포이사거리(삼호물산),HL,상권축소,127,47,113,53
377,20253,D,발달상권,3120183,양재천카페거리,HL,상권축소,120,51,113,53
378,20253,D,발달상권,3120182,"양재시민의숲역(양재동꽃시장, aT센터)",HH,정체,192,66,113,53
379,20253,D,발달상권,3120181,교육개발원입구사거리,HH,정체,126,58,113,53
380,20253,D,발달상권,3120180,양재화물트럭터미널앞,LL,다이나믹,104,52,113,53
381,20253,D,발달상권,3120179,양재역,LH,상권확장,110,55,113,53
382,20253,D,발달상권,3120178,신사역,LL,다이나믹,104,48,113,53
383,20253,D,발달상권,3120177,신논현역 1번,LL,다이나믹,100,43,113,53
384,20253,D,발달상권,3120176,논현역 4번,LL,다이나믹,102,45,113,53
385,20253,D,발달상권,3120175,남부터미널역,HH,정체,148,56,113,53
386,20253,D,발달상권,3120174,논현역 5번,HL,상권축소,139,52,113,53
387,20253,D,발달상권,3120173,교대역(법원.검찰청),HH,정체,121,57,113,53
388,20253,D,발달상권,3120172,교대입구교차로,HH,정체,115,53,113,53
389,20253,D,발달상권,3120171,서초3동사거리,HH,정체,130,56,113,53
390,20253,D,발달상권,3120170,삼호가든사거리,LL,다이나믹,110,52,113,53
391,20253,D,발달상권,3120169,서초역,LH,상권확장,113,54,113,53
392,20253,D,발달상권,3120168,서울고교교차로,HH,정체,116,58,113,53
393,20253,D,발달상권,3120167,고속터미널(고속터미널역),HH,정체,161,77,113,53
394,20253,D,발달상권,3120166,방배역,HH,정체,114,56,113,53
395,20253,D,발달상권,3120165,서래마을카페거리(서래마을),LH,상권확장,104,54,113,53
396,20253,D,발달상권,3120164,내방역,HH,정체,124,57,113,53
397,20253,D,발달상권,3120163,사당역 11번(사당역먹자골목),LL,다이나믹,102,47,113,53
398,20253,D,발달상권,3120162,방배동카페골목,HL,상권축소,119,46,113,53
399,20253,D,발달상권,3120161,방배동가구거리(사당동가구거리),HH,정체,138,60,113,53
400,20253,D,발달상권,3120160,사당역(사당),LH,상권확장,99,54,113,53
401,20253,D,발달상권,3120159,서울대입구역,LL,다이나믹,100,53,113,53
402,20253,D,발달상권,3120158,녹두거리(대학동),HL,상권축소,114,48,113,53
403,20253,D,발달상권,3120157,신림역(신림),LL,다이나믹,100,49,113,53
404,20253,D,발달상권,3120156,"총신대입구역(이수, 총신대)",LH,상권확장,111,54,113,53
405,20253,D,발달상권,3120155,총신대학교,LL,다이나믹,103,48,113,53
406,20253,D,발달상권,3120154,장승배기역,HH,정체,144,70,113,53
407,20253,D,발달상권,3120153,노량진역(노량진),HH,정체,160,82,113,53
408,20253,D,발달상권,3120152,신대방삼거리역,LH,상권확장,109,54,113,53
409,20253,D,발달상권,3120151,보라매공원,LH,상권확장,112,55,113,53
410,20253,D,발달상권,3120150,63빌딩,HH,정체,154,54,113,53
411,20253,D,발달상권,3120149,여의도역(여의도),LL,다이나믹,107,52,113,53
412,20253,D,발달상권,3120148,국회의사당역(국회의사당),HL,상권축소,118,52,113,53
413,20253,D,발달상권,3120147,보라매역,HL,상권축소,137,53,113,53
414,20253,D,발달상권,3120146,한강성심병원,HH,정체,147,57,113,53
415,20253,D,발달상권,3120145,영등포역(영등포),HH,정체,119,57,113,53
416,20253,D,발달상권,3120144,영중로,HH,정체,126,57,113,53
417,20253,D,발달상권,3120143,당산역,LL,다이나믹,101,52,113,53
418,20253,D,발달상권,3120142,대림역,LL,다이나믹,92,45,113,53
419,20253,D,발달상권,3120141,영등포청과시장교차로,LL,다이나믹,108,49,113,53
420,20253,D,발달상권,3120140,문래동주민센터,HL,상권축소,123,41,113,53
421,20253,D,발달상권,3120139,대림3동사거리,HL,상권축소,140,52,113,53
422,20253,D,발달상권,3120138,당산2동(영등포우체국),LH,상권확장,113,54,113,53
423,20253,D,발달상권,3120137,문래역(문래로데오거리),HH,정체,118,57,113,53
424,20253,D,발달상권,3120136,영등포구청역,LL,다이나믹,99,50,113,53
425,20253,D,발달상권,3120135,양평역,HL,상권축소,124,51,113,53
426,20253,D,발달상권,3120134,구로전화국,HL,상권축소,132,48,113,53
427,20253,D,발달상권,3120133,서울시흥동우체국(홈플러스시흥점),LL,다이나믹,110,52,113,53
428,20253,D,발달상권,3120132,독산동,HH,정체,126,54,113,53
429,20253,D,발달상권,3120131,가산디지털단지,LL,다이나믹,99,51,113,53
430,20253,D,발달상권,3120130,구로디지털단지역,LL,다이나믹,101,51,113,53
431,20253,D,발달상권,3120129,구로디지털단지,LL,다이나믹,106,49,113,53
432,20253,D,발달상권,3120128,신도림역,LL,다이나믹,99,49,113,53
433,20253,D,발달상권,3120127,구로구청,HL,상권축소,114,49,113,53
434,20253,D,발달상권,3120126,디지털단지오거리,HL,상권축소,137,49,113,53
435,20253,D,발달상권,3120125,구로역,HH,정체,171,72,113,53
436,20253,D,발달상권,3120124,개봉동 현대아파트,HH,정체,122,53,113,53
437,20253,D,발달상권,3120123,오류동역,HH,정체,117,55,113,53
438,20253,D,발달상권,3120122,강서구청,LL,다이나믹,98,45,113,53
439,20253,D,발달상권,3120121,까치산역,LL,다이나믹,97,48,113,53
440,20253,D,발달상권,3120120,화곡역,LL,다이나믹,103,51,113,53
441,20253,D,발달상권,3120119,발산역(마곡),LL,다이나믹,70,39,113,53
442,20253,D,발달상권,3120118,마곡역(마곡),LL,다이나믹,56,30,113,53
443,20253,D,발달상권,3120117,강서농산물도매시장,HH,정체,175,101,113,53
444,20253,D,발달상권,3120116,송정역,HH,정체,135,58,113,53
445,20253,D,발달상권,3120115,김포공항역(김포공항),LH,상권확장,97,57,113,53
446,20253,D,발달상권,3120114,목동신시가지,LL,다이나믹,111,52,113,53
447,20253,D,발달상권,3120113,오목교역,LL,다이나믹,100,51,113,53
448,20253,D,발달상권,3120112,등촌역,LL,다이나믹,95,50,113,53
449,20253,D,발달상권,3120111,목동사거리,HL,상권축소,114,47,113,53
450,20253,D,발달상권,3120110,목동역 8번출구,LL,다이나믹,111,49,113,53
451,20253,D,발달상권,3120109,서울남부지방법원,HL,상권축소,121,50,113,53
452,20253,D,발달상권,3120108,신정네거리역,HL,상권축소,115,52,113,53
453,20253,D,발달상권,3120107,공덕역(공덕오거리),LH,상권확장,111,54,113,53
454,20253,D,발달상권,3120106,마포역,HL,상권축소,128,48,113,53
455,20253,D,발달상권,3120105,상수역(홍대),LL,다이나믹,77,41,113,53
456,20253,D,발달상권,3120104,연남동(홍대),LL,다이나믹,78,45,113,53
457,20253,D,발달상권,3120103,홍대입구역(홍대),LL,다이나믹,81,44,113,53
458,20253,D,발달상권,3120102,서교동(홍대),LL,다이나믹,100,51,113,53
459,20253,D,발달상권,3120101,합정역,LL,다이나믹,92,51,113,53
460,20253,D,발달상권,3120100,망원역,LH,상권확장,98,56,113,53
461,20253,D,발달상권,3120099,월드컵경기장역(월드컵경기장),LH,상권확장,98,55,113,53
462,20253,D,발달상권,3120098,DMC(디지털미디어시티),LL,다이나믹,82,40,113,53
463,20253,D,발달상권,3120097,충정로역,HH,정체,123,55,113,53
464,20253,D,발달상권,3120096,"이화여대(이대역, 이대)",LL,다이나믹,101,48,113,53
465,20253,D,발달상권,3120095,홍제역,HH,정체,126,61,113,53
466,20253,D,발달상권,3120094,"신촌역(신촌역, 신촌로터리)",LL,다이나믹,106,51,113,53
467,20253,D,발달상권,3120093,연희동,LH,상권확장,102,53,113,53
468,20253,D,발달상권,3120092,불광역,LH,상권확장,110,57,113,53
469,20253,D,발달상권,3120091,본서부병원,HL,상권축소,118,53,113,53
470,20253,D,발달상권,3120090,연신내역,HH,정체,114,60,113,53
471,20253,D,발달상권,3120089,구파발역,LL,다이나믹,73,42,113,53
472,20253,D,발달상권,3120088,구산역,HH,정체,121,58,113,53
473,20253,D,발달상권,3120087,응암역,LL,다이나믹,106,51,113,53
474,20253,D,발달상권,3120086,태릉입구역,LL,다이나믹,104,53,113,53
475,20253,D,발달상권,3120085,은행사거리,LL,다이나믹,108,53,113,53
476,20253,D,발달상권,3120084,공릉역,LH,상권확장,101,59,113,53
477,20253,D,발달상권,3120083,등나무근린공원,HH,정체,115,55,113,53
478,20253,D,발달상권,3120082,상계백병원,LH,상권확장,110,60,113,53
479,20253,D,발달상권,3120081,노원역,LL,다이나믹,110,50,113,53
480,20253,D,발달상권,3120080,마들역,HH,정체,135,62,113,53
481,20253,D,발달상권,3120079,창동역,HL,상권축소,117,51,113,53
482,20253,D,발달상권,3120078,미아사거리역,LL,다이나믹,102,50,113,53
483,20253,D,발달상권,3120077,미아역,LL,다이나믹,98,47,113,53
484,20253,D,발달상권,3120076,수유역,LL,다이나믹,102,48,113,53
485,20253,D,발달상권,3120075,월곡역,LH,상권확장,101,54,113,53
486,20253,D,발달상권,3120074,안암역,LL,다이나믹,104,47,113,53
487,20253,D,발달상권,3120073,미아사거리,LL,다이나믹,96,52,113,53
488,20253,D,발달상권,3120072,성신여대,LL,다이나믹,97,49,113,53
489,20253,D,발달상권,3120071,성북구청,HL,상권축소,121,51,113,53
490,20253,D,발달상권,3120070,한성대입구역,HH,정체,116,62,113,53
491,20253,D,발달상권,3120069,상봉역,LL,다이나믹,93,49,113,53
492,20253,D,발달상권,3120068,사가정역,HH,정체,128,55,113,53
493,20253,D,발달상권,3120067,장안동사거리,LL,다이나믹,104,48,113,53
494,20253,D,발달상권,3120066,장한평역(장한평),HH,정체,151,58,113,53
495,20253,D,발달상권,3120065,회기역,LH,상권확장,102,55,113,53
496,20253,D,발달상권,3120064,경희대학교(경희대),LL,다이나믹,88,46,113,53
497,20253,D,발달상권,3120063,청량리역(청량리),LH,상권확장,113,58,113,53
498,20253,D,발달상권,3120062,신설동역,HL,상권축소,126,49,113,53
499,20253,D,발달상권,3120061,올림픽대교북단,LH,상권확장,111,53,113,53
500,20253,D,발달상권,3120060,강변역(테크노마트),HH,정체,152,64,113,53
501,20253,D,발달상권,3120059,구삼강변맛길,LL,다이나믹,98,52,113,53
502,20253,D,발달상권,3120058,구의사거리,HH,정체,131,56,113,53
503,20253,D,발달상권,3120057,아차산역,LH,상권확장,110,55,113,53
504,20253,D,발달상권,3120056,구의역,LL,다이나믹,113,51,113,53
505,20253,D,발달상권,3120055,군자역,LH,상권확장,103,53,113,53
506,20253,D,발달상권,3120054,어린이대공원역,LL,다이나믹,90,50,113,53
507,20253,D,발달상권,3120053,건대입구역(건대),LL,다이나믹,89,50,113,53
508,20253,D,발달상권,3120052,성수역,LH,상권확장,96,56,113,53
509,20253,D,발달상권,3120051,뚝섬역,LH,상권확장,84,56,113,53
510,20253,D,발달상권,3120050,서울숲역,LL,다이나믹,85,51,113,53
511,20253,D,발달상권,3120049,왕십리역(왕십리),LH,상권확장,103,53,113,53
512,20253,D,발달상권,3120048,금호역,HH,정체,127,57,113,53
513,20253,D,발달상권,3120047,한남오거리,LL,다이나믹,101,53,113,53
514,20253,D,발달상권,3120046,이태원(이태원역),LH,상권확장,101,57,113,53
515,20253,D,발달상권,3120045,남영동 먹자골목,LH,상권확장,109,61,113,53
516,20253,D,발달상권,3120044,삼각지역,LH,상권확장,99,67,113,53
517,20253,D,발달상권,3120043,서울역,HH,정체,127,62,113,53
518,20253,D,발달상권,3120042,"숙대입구역(남영역, 남영동)",HH,정체,120,59,113,53
519,20253,D,발달상권,3120041,신용산역(용산역),LH,상권확장,100,56,113,53
520,20253,D,발달상권,3120040,용산전자상가(용산역),HH,정체,177,61,113,53
521,20253,D,발달상권,3120039,신당역,LH,상권확장,113,62,113,53
522,20253,D,발달상권,3120038,약수역,HH,정체,125,58,113,53
523,20253,D,발달상권,3120037,동대문역사문화공원역,HH,정체,126,58,113,53
524,20253,D,발달상권,3120036,장충동족발거리(남소영길),HH,정체,145,69,113,53
525,20253,D,발달상권,3120035,퇴계로5가,HH,정체,137,57,113,53
526,20253,D,발달상권,3120034,중구청(퇴계로4가),HH,정체,139,66,113,53
527,20253,D,발달상권,3120033,을지로4가역,HH,정체,154,75,113,53
528,20253,D,발달상권,3120032,충무로역,HH,정체,145,63,113,53
529,20253,D,발달상권,3120031,을지로3가역,HH,정체,126,64,113,53
530,20253,D,발달상권,3120030,중부경찰서(영화인의거리),HH,정체,129,64,113,53
531,20253,D,발달상권,3120029,을지로2가,HH,정체,126,59,113,53
532,20253,D,발달상권,3120028,명동(명동거리),HH,정체,118,57,113,53
533,20253,D,발달상권,3120027,명동역(명동재미로),HH,정체,133,57,113,53
534,20253,D,발달상권,3120026,을지로입구역,HH,정체,129,62,113,53
535,20253,D,발달상권,3120025,롯데백화점(시청광장 지하쇼핑센터),HH,정체,141,80,113,53
